usp_category,usp_class,usp_drug,kegg_id_drug,drug_example,kegg_id_drug_example,nomenclature
Respiratory Tract/Pulmonary Agents,Antihistamines,Diphenhydramine,DG00390,Diphenhydramine salicylate,D02419,(JAN)
Respiratory Tract/Pulmonary Agents,Antihistamines,Diphenhydramine,DG00390,Diphenhydramine tannate,D03285,(JP17)
Respiratory Tract/Pulmonary Agents,Antihistamines,Diphenhydramine,DG00390,Diphenhydramine laurylsulfate,D03360,(JAN)
Respiratory Tract/Pulmonary Agents,Antihistamines,Diphenhydramine,DG00390,Diphenhydramine citrate,D03854,(USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,Hydroxyzine,DG00912,Hydroxyzine,D08054,(INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,Hydroxyzine,DG00912,Hydroxyzine hydrochloride,D00672,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,Hydroxyzine,DG00912,Hydroxyzine pamoate,D01096,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,Promethazine,DG00385,Promethazine,D00494,(JAN/INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,Promethazine,DG00385,Promethazine hydrochloride,D00480,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Antihistamines,Promethazine,DG00385,Promethazine teoclate,D01242,(JAN/INN)
Respiratory Tract/Pulmonary Agents,Antihistamines,Promethazine,DG00385,Promethazine methylenedisalicylate,D03290,(JAN)
Respiratory Tract/Pulmonary Agents,Antihistamines,Promethazine,DG00385,Promethazine maleate,D08432,
Respiratory Tract/Pulmonary Agents,Antihistamines,Promethazine,DG00385,Promethazine hibenzate,D08768,
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Beclomethasone,DG00097,Beclomethasone dipropionate,D00689,(USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Budesonide,,Budesonide,D00246,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Ciclesonide,,Ciclesonide,D01703,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Flunisolide,DG01040,Flunisolide,D00324,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Flunisolide,DG01040,Flunisolide acetate,D04214,(USAN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Fluticasone,DG00420,Fluticasone,D07981,(INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Fluticasone,DG00420,Fluticasone propionate,D01708,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Fluticasone,DG00420,Fluticasone furoate,D06315,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Mometasone,DG00419,Mometasone,D08227,(INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Mometasone,DG00419,Mometasone furoate,D00690,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Mometasone,DG00419,Mometasone furoate hydrate,D03325,(JAN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Triamcinolone,DG00010,Triamcinolone,D00385,(JP17/USP/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Triamcinolone,DG00010,Triamcinolone acetonide,D00983,(JP17/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Triamcinolone,DG00010,Triamcinolone diacetate,D00984,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Triamcinolone,DG00010,Triamcinolone hexacetonide,D00985,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Anti-inflammatories, Inhaled Corticosteroids",Triamcinolone,DG00010,Triamcinolone acetonide sodium phosphate,D06216,(USAN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,Montelukast,DG01066,Montelukast,D08229,(INN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,Montelukast,DG01066,Montelukast sodium,D00529,(JP17/USAN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,Zafirlukast,,Zafirlukast,D00411,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Antileukotrienes,Zileuton,,Zileuton,D00414,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",Aclidinium,,Aclidinium bromide,D08837,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",Ipratropium,,Ipratropium bromide,D02212,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Anticholinergic",Tiotropium,,Tiotropium bromide hydrate,D01929,(JAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Albuterol,,Albuterol,D02147,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Albuterol,,Albuterol sulfate,D00683,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Arformoterol,DG01233,Arformoterol,D07463,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Arformoterol,DG01233,Arformoterol tartrate,D02981,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Ephedrine,DG00227,Ephedrine,D00124,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Ephedrine,DG00227,Ephedrine hydrochloride,D01386,(JP17/USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Ephedrine,DG00227,Ephedrine sulfate,D04018,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Epinephrine,DG00013,Epinephrine,D00095,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Epinephrine,DG00013,Epinephrine hydrochloride,D00996,(JAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Epinephrine,DG00013,Epinephrine bitartrate,D02149,(JAN/USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Formoterol,DG01052,Formoterol,D07990,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Formoterol,DG01052,Formoterol fumarate,D01373,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Formoterol,DG01052,Formoterol fumarate hydrate,D05277,(JP17)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Indacaterol,DG01057,Indacaterol,D09318,(USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Indacaterol,DG01057,Indacaterol maleate,D09319,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Levalbuterol,DG01235,Levalbuterol hydrochloride,D02281,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Levalbuterol,DG01235,Levalbuterol sulfate,D04701,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Levalbuterol,DG01235,Levalbuterol tartrate,D04703,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Metaproterenol,,Orciprenaline,D08300,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Metaproterenol,,Metaproterenol polistirex,D04954,(USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Metaproterenol,,Metaproterenol sulfate,D00685,(USP)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Salmeterol,DG01051,Salmeterol,D05792,(USAN/INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Salmeterol,DG01051,Salmeterol xinafoate,D00687,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Terbutaline,DG01046,Terbutaline,D08570,(INN)
Respiratory Tract/Pulmonary Agents,"Bronchodilators, Sympathomimetic",Terbutaline,DG01046,Terbutaline sulfate,D00688,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,Ivacaftor,,Ivacaftor,D09916,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,Tobramycin dry-powder inhaler,DG00608,Tobramycin,D00063,(JP17/USP)
Respiratory Tract/Pulmonary Agents,Cystic Fibrosis Agents,Tobramycin dry-powder inhaler,DG00608,Tobramycin sulfate,D02542,(USP)
Respiratory Tract/Pulmonary Agents,Mast Cell Stabilizers,Cromolyn,DG00098,Cromolyn sodium,D00526,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Aminophylline,DG01062,Aminophylline,D00227,(USP/INN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Aminophylline,DG01062,Aminophylline hydrate,D05429,(JP17)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Dyphylline,,Dyphylline,D00691,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Theophylline,DG01061,Theophylline,D00371,(JP17)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Theophylline,DG01061,Theophylline sodium acetate,D01712,(JAN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Theophylline,DG01061,Theophylline,D06103,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Theophylline,DG01061,Theophylline sodium glycinate,D06104,(USP)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Theophylline,DG01061,Diisobutylaminobenzoyloxypropyl theophylline,D09806,(JAN)
Respiratory Tract/Pulmonary Agents,"Phosphodiesterase Inhibitors, Airways Disease",Roflumilast,,Roflumilast,D05744,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Ambrisentan,,Ambrisentan,D07077,(JAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Bosentan,DG00266,Bosentan,D07538,(INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Bosentan,DG00266,Bosentan,D01227,(USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Macitentan,,Macitentan,D10135,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Sildenafil,DG00484,Sildenafil,D08514,(INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Sildenafil,DG00484,Sildenafil citrate,D02229,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Tadalafil,,Tadalafil,D02008,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Epoprostenol,DG00157,Epoprostenol,D00106,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Epoprostenol,DG00157,Epoprostenol sodium,D01337,(JAN/USAN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Iloprost,DG00158,Iloprost,D02721,(USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Iloprost,DG00158,Iloprost tromethamine,D08065,
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Treprostinil,DG00161,Treprostinil,D06213,(JAN/USAN/INN)
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Treprostinil,DG00161,Treprostinil monosodium salt,D08628,
Respiratory Tract/Pulmonary Agents,Pulmonary Antihypertensives,Riociguat,,Riociguat,D09572,(JAN/INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Acetylcysteine,DG01069,Acetylcysteine,D00221,(JP17/USP/INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Acetylcysteine,DG01069,Acetylcysteine sodium salt,D07554,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Budesonide/Formoterol fumarate,,Budesonide - formoterol fumarate dihydrate mixt,D09595,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Fluticasone furoate/Vilanterol trifenatate,,Fluticasone furoate - vilanterol trifenatate mixt,D10501,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Fluticasone propionate/Salmeterol,,Salmeterol xinafoate - fluticasone propionate mixt,D08699,
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Tetrahydrozoline,DG01030,Tetryzoline,D08578,(INN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Tetrahydrozoline,DG01030,Tetrahydrozoline nitrate,D00756,(JAN)
Respiratory Tract/Pulmonary Agents,"Respiratory Tract Agents, Other",Tetrahydrozoline,DG01030,Tetrahydrozoline hydrochloride,D01023,(JAN/USP)
Sleep Disorder Agents,GABA Receptor Modulators,Flurazepam,DG00919,Flurazepam,D00329,(JAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,Flurazepam,DG00919,Flurazepam hydrochloride,D00695,(USP)
Sleep Disorder Agents,GABA Receptor Modulators,Flurazepam,DG00919,Flurazepam hydrochloride,D01408,(JP17)
Sleep Disorder Agents,GABA Receptor Modulators,Temazepam,,Temazepam,D00370,(USP/INN)
Sleep Disorder Agents,GABA Receptor Modulators,Eszopiclone,,Eszopiclone,D02624,(JAN/USAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,Zaleplon,,Zaleplon,D00530,(JAN/USAN/INN)
Sleep Disorder Agents,GABA Receptor Modulators,Zolpidem,DG00922,Zolpidem,D08690,(INN)
Sleep Disorder Agents,GABA Receptor Modulators,Zolpidem,DG00922,Zolpidem tartrate,D00706,(JP17/USAN)
Sleep Disorder Agents,"Sleep Disorders, Other",Armodafinil,,Armodafinil,D03215,(USAN/INN)
Sleep Disorder Agents,"Sleep Disorders, Other",Doxepin,DG00937,Doxepin,D07875,(INN)
Sleep Disorder Agents,"Sleep Disorders, Other",Doxepin,DG00937,Doxepin hydrochloride,D00814,(USP)
Sleep Disorder Agents,"Sleep Disorders, Other",Modafinil,,Modafinil,D01832,(JAN/USAN/INN)
Sleep Disorder Agents,"Sleep Disorders, Other",Ramelteon,,Ramelteon,D02689,(JAN/USAN/INN)
Sleep Disorder Agents,"Sleep Disorders, Other",Sodium oxybate,,Sodium oxybate,D05866,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Deferasirox,,Deferasirox,D03669,(JAN/USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Deferiprone,,Deferiprone,D07416,(USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Penicillamine,DG00763,Penicillamine,D00496,(JAN/USP/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Penicillamine,DG00763,Penicillamine hydrochloride,D08330,
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Sodium polystyrene sulfonate,,Sodium polystyrene sulfonate,D03263,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Succimer,,Succimer,D00572,(USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Tolvaptan,,Tolvaptan,D01213,(JAN/USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Modifiers,Trientine,,Trientine hydrochloride,D00736,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Ammonium,,Ammonium chloride,D01139,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Ammonium,,Ammonium carbonate,D02919,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Ammonium,,Ammonium phosphate,D02921,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Ammonium,,Ammonium sulfate,D08853,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Carglumic acid,,Carglumic acid,D07130,(JAN/USAN/INN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Chromic,,Chromic chloride,D03479,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Chromic,,Chromic chloride Cr 51,D03480,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Chromic,,Chromic phosphate Cr 51,D03481,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Chromic,,Chromic phosphate P 32,D03482,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Fluoride,,Sodium fluoride,D00943,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Fluoride,,Silver diammine fluoride,D01502,(JAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Fluoride,,Sodium fluoride F 18,D05860,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Fluoride,,Stannous fluoride,D05919,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium aluminometasilicate,D03242,(JAN/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium aluminum silicate,D04833,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium L-aspartate,D02026,(JAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium carbonate,D01446,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium chloride,D04834,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium citrate,D03265,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium gluconate,D04835,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium hydroxide,D00731,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium oxide,D01167,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium phosphate,D04836,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium salicylate,D00827,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium silicate,D04839,(JP17/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium sulfate,D01108,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium stearate,D02189,(JP17/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Magnesium,,Magnesium trisilicate,D03271,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Manganese,,Manganese chloride,D04852,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Manganese,,Manganese gluconate,D04853,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Manganese,,Manganese sulfate,D04854,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium acetate,D01154,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium bicarbonate,D02077,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium carbonate,D02038,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium chloride,D02060,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium citrate,D05578,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium gluconate,D01298,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,"Potassium phosphate, monobasic",D02050,(JAN/NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,"Potassium phosphate, dibasic",D02403,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium,,Potassium metaphosphate,D05582,(NF)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Potassium citrate and Sodium citrate,,Potassium citrate - sodium citrate hydrate mixt,D05624,
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Selenium,,Selenium sulfide,D05815,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Sodium acetate,D01779,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Sodium bicarbonate,D01203,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Dried sodium carbonate,D05283,(JP17)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Sodium carbonate hydrate,D01780,(JP17)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Sodium chloride,D02056,(JP17/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Isotonic sodium chloride solution,D05352,(JP17)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Sodium lactate,D02183,(JAN/USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Sodium ferric gluconate complex,D05859,(USAN)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,"Sodium phosphate, monobasic",D04400,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,"Sodium phosphate, dibasic",D05869,(USP)
Therapeutic Nutrients/Minerals/Electrolytes,Electrolyte/Mineral Replacement,Sodium,,Dibasic sodium phosphate hydrate,D06389,(JP17)
